y,x,frame,t,vial,geno,sex,day,rep
58.63,82.94,0,0.0,1,w1118,m,2,1
41.81,93.91,0,0.0,1,w1118,m,2,1
20.03,121.36,0,0.0,1,w1118,m,2,1
19.57,107.64,0,0.0,1,w1118,m,2,1
17.96,129.9,0,0.0,1,w1118,m,2,1
11.94,67.88,0,0.0,1,w1118,m,2,1
11.68,100.03,0,0.0,1,w1118,m,2,1
10.6,121.75,0,0.0,1,w1118,m,2,1
60.64,82.71,1,0.034,1,w1118,m,2,1
44.67,93.95,1,0.034,1,w1118,m,2,1
26.52,121.77,1,0.034,1,w1118,m,2,1
22.68,78.74,1,0.034,1,w1118,m,2,1
18.77,105.57,1,0.034,1,w1118,m,2,1
17.91,130.86,1,0.034,1,w1118,m,2,1
13.46,65.93,1,0.034,1,w1118,m,2,1
11.62,97.06,1,0.034,1,w1118,m,2,1
10.7,122.76,1,0.034,1,w1118,m,2,1
9.63,105.9,1,0.034,1,w1118,m,2,1
63.54,82.93,2,0.069,1,w1118,m,2,1
51.42,94.52,2,0.069,1,w1118,m,2,1
29.4,122.14,2,0.069,1,w1118,m,2,1
25.76,78.19,2,0.069,1,w1118,m,2,1
19.18,105.99,2,0.069,1,w1118,m,2,1
17.86,133.01,2,0.069,1,w1118,m,2,1
13.64,66.25,2,0.069,1,w1118,m,2,1
11.95,96.03,2,0.069,1,w1118,m,2,1
10.66,122.78,2,0.069,1,w1118,m,2,1
9.84,106.7,2,0.069,1,w1118,m,2,1
9.08,132.88,2,0.069,1,w1118,m,2,1
65.59,83.01,3,0.103,1,w1118,m,2,1
51.42,94.96,3,0.103,1,w1118,m,2,1
31.27,122.34,3,0.103,1,w1118,m,2,1
26.87,78.3,3,0.103,1,w1118,m,2,1
19.71,105.96,3,0.103,1,w1118,m,2,1
17.76,133.91,3,0.103,1,w1118,m,2,1
13.53,65.82,3,0.103,1,w1118,m,2,1
11.48,92.88,3,0.103,1,w1118,m,2,1
10.73,102.17,3,0.103,1,w1118,m,2,1
9.88,124.21,3,0.103,1,w1118,m,2,1
65.02,83.05,4,0.138,1,w1118,m,2,1
53.42,95.21,4,0.138,1,w1118,m,2,1
32.51,78.06,4,0.138,1,w1118,m,2,1
27.8,121.47,4,0.138,1,w1118,m,2,1
14.36,65.17,4,0.138,1,w1118,m,2,1
10.57,88.83,4,0.138,1,w1118,m,2,1
10.39,102.44,4,0.138,1,w1118,m,2,1
9.39,126.79,4,0.138,1,w1118,m,2,1
71.55,82.76,5,0.172,1,w1118,m,2,1
55.54,95.17,5,0.172,1,w1118,m,2,1
35.39,77.98,5,0.172,1,w1118,m,2,1
29.74,121.13,5,0.172,1,w1118,m,2,1
19.83,106.12,5,0.172,1,w1118,m,2,1
13.96,65.09,5,0.172,1,w1118,m,2,1
10.68,102.28,5,0.172,1,w1118,m,2,1
10.57,85.61,5,0.172,1,w1118,m,2,1
9.03,127.09,5,0.172,1,w1118,m,2,1
73.61,82.92,6,0.207,1,w1118,m,2,1
54.74,94.93,6,0.207,1,w1118,m,2,1
37.56,78.91,6,0.207,1,w1118,m,2,1
32.68,121.18,6,0.207,1,w1118,m,2,1
26.45,106.69,6,0.207,1,w1118,m,2,1
19.33,64.64,6,0.207,1,w1118,m,2,1
10.81,102.32,6,0.207,1,w1118,m,2,1
10.37,82.63,6,0.207,1,w1118,m,2,1
8.99,128.14,6,0.207,1,w1118,m,2,1
3.54,136.83,6,0.207,1,w1118,m,2,1
75.64,82.82,7,0.241,1,w1118,m,2,1
55.68,95.15,7,0.241,1,w1118,m,2,1
38.66,79.17,7,0.241,1,w1118,m,2,1
33.69,120.96,7,0.241,1,w1118,m,2,1
22.8,106.37,7,0.241,1,w1118,m,2,1
19.69,64.33,7,0.241,1,w1118,m,2,1
10.61,102.31,7,0.241,1,w1118,m,2,1
9.42,78.81,7,0.241,1,w1118,m,2,1
8.8,128.85,7,0.241,1,w1118,m,2,1
3.53,136.06,7,0.241,1,w1118,m,2,1
75.81,82.09,8,0.276,1,w1118,m,2,1
56.9,95.07,8,0.276,1,w1118,m,2,1
40.68,79.89,8,0.276,1,w1118,m,2,1
33.78,120.92,8,0.276,1,w1118,m,2,1
23.89,106.74,8,0.276,1,w1118,m,2,1
20.55,64.15,8,0.276,1,w1118,m,2,1
10.5,102.34,8,0.276,1,w1118,m,2,1
8.87,76.69,8,0.276,1,w1118,m,2,1
8.43,129.85,8,0.276,1,w1118,m,2,1
78.77,82.06,9,0.31,1,w1118,m,2,1
58.68,95.16,9,0.31,1,w1118,m,2,1
43.64,80.95,9,0.31,1,w1118,m,2,1
40.46,120.86,9,0.31,1,w1118,m,2,1
27.64,106.85,9,0.31,1,w1118,m,2,1
20.66,63.99,9,0.31,1,w1118,m,2,1
9.92,105.86,9,0.31,1,w1118,m,2,1
8.43,131.65,9,0.31,1,w1118,m,2,1
8.4,70.1,9,0.31,1,w1118,m,2,1
80.71,81.85,10,0.345,1,w1118,m,2,1
59.85,95.35,10,0.345,1,w1118,m,2,1
45.69,80.82,10,0.345,1,w1118,m,2,1
41.36,120.89,10,0.345,1,w1118,m,2,1
28.68,107.0,10,0.345,1,w1118,m,2,1
20.85,64.0,10,0.345,1,w1118,m,2,1
10.59,103.09,10,0.345,1,w1118,m,2,1
8.46,133.54,10,0.345,1,w1118,m,2,1
7.85,67.22,10,0.345,1,w1118,m,2,1
82.78,81.45,11,0.379,1,w1118,m,2,1
62.54,96.14,11,0.379,1,w1118,m,2,1
50.61,82.13,11,0.379,1,w1118,m,2,1
37.84,120.11,11,0.379,1,w1118,m,2,1
29.86,106.73,11,0.379,1,w1118,m,2,1
21.04,63.98,11,0.379,1,w1118,m,2,1
12.65,135.11,11,0.379,1,w1118,m,2,1
9.68,102.15,11,0.379,1,w1118,m,2,1
6.89,64.26,11,0.379,1,w1118,m,2,1
85.7,81.1,12,0.414,1,w1118,m,2,1
62.88,96.81,12,0.414,1,w1118,m,2,1
51.64,83.09,12,0.414,1,w1118,m,2,1
44.21,120.64,12,0.414,1,w1118,m,2,1
37.51,106.85,12,0.414,1,w1118,m,2,1
21.25,63.41,12,0.414,1,w1118,m,2,1
12.0,134.88,12,0.414,1,w1118,m,2,1
9.52,101.96,12,0.414,1,w1118,m,2,1
6.7,62.25,12,0.414,1,w1118,m,2,1
87.78,81.24,13,0.448,1,w1118,m,2,1
69.58,98.21,13,0.448,1,w1118,m,2,1
54.6,83.33,13,0.448,1,w1118,m,2,1
40.79,120.15,13,0.448,1,w1118,m,2,1
38.68,107.0,13,0.448,1,w1118,m,2,1
22.77,62.99,13,0.448,1,w1118,m,2,1
11.78,134.23,13,0.448,1,w1118,m,2,1
9.54,101.16,13,0.448,1,w1118,m,2,1
6.76,61.19,13,0.448,1,w1118,m,2,1
3.67,135.08,13,0.448,1,w1118,m,2,1
0.0,65.73,13,0.448,1,w1118,m,2,1
90.66,80.93,14,0.483,1,w1118,m,2,1
70.58,98.2,14,0.483,1,w1118,m,2,1
59.38,84.73,14,0.483,1,w1118,m,2,1
41.91,119.88,14,0.483,1,w1118,m,2,1
40.67,106.76,14,0.483,1,w1118,m,2,1
24.71,63.05,14,0.483,1,w1118,m,2,1
11.55,134.76,14,0.483,1,w1118,m,2,1
8.86,100.16,14,0.483,1,w1118,m,2,1
6.02,61.82,14,0.483,1,w1118,m,2,1
3.5,135.25,14,0.483,1,w1118,m,2,1
91.79,80.36,15,0.517,1,w1118,m,2,1
72.49,99.0,15,0.517,1,w1118,m,2,1
59.63,85.16,15,0.517,1,w1118,m,2,1
42.89,119.84,15,0.517,1,w1118,m,2,1
40.8,106.1,15,0.517,1,w1118,m,2,1
24.82,62.93,15,0.517,1,w1118,m,2,1
11.36,134.86,15,0.517,1,w1118,m,2,1
8.32,100.02,15,0.517,1,w1118,m,2,1
5.68,60.3,15,0.517,1,w1118,m,2,1
93.72,80.14,16,0.552,1,w1118,m,2,1
74.43,99.81,16,0.552,1,w1118,m,2,1
60.68,85.77,16,0.552,1,w1118,m,2,1
45.73,119.92,16,0.552,1,w1118,m,2,1
43.81,106.09,16,0.552,1,w1118,m,2,1
28.53,62.1,16,0.552,1,w1118,m,2,1
11.23,134.79,16,0.552,1,w1118,m,2,1
8.37,100.67,16,0.552,1,w1118,m,2,1
6.04,62.19,16,0.552,1,w1118,m,2,1
95.8,80.35,17,0.586,1,w1118,m,2,1
71.84,98.97,17,0.586,1,w1118,m,2,1
60.99,85.23,17,0.586,1,w1118,m,2,1
51.32,105.99,17,0.586,1,w1118,m,2,1
46.81,119.99,17,0.586,1,w1118,m,2,1
27.74,62.61,17,0.586,1,w1118,m,2,1
11.16,134.38,17,0.586,1,w1118,m,2,1
8.25,101.07,17,0.586,1,w1118,m,2,1
6.04,62.81,17,0.586,1,w1118,m,2,1
98.73,80.16,18,0.621,1,w1118,m,2,1
78.15,100.87,18,0.621,1,w1118,m,2,1
64.7,86.27,18,0.621,1,w1118,m,2,1
53.51,105.27,18,0.621,1,w1118,m,2,1
48.79,119.8,18,0.621,1,w1118,m,2,1
29.82,61.85,18,0.621,1,w1118,m,2,1
11.12,134.45,18,0.621,1,w1118,m,2,1
7.91,102.14,18,0.621,1,w1118,m,2,1
5.8,62.77,18,0.621,1,w1118,m,2,1
100.71,79.65,19,0.655,1,w1118,m,2,1
75.72,99.72,19,0.655,1,w1118,m,2,1
67.62,87.01,19,0.655,1,w1118,m,2,1
53.64,105.34,19,0.655,1,w1118,m,2,1
49.95,119.54,19,0.655,1,w1118,m,2,1
29.81,61.68,19,0.655,1,w1118,m,2,1
10.9,134.36,19,0.655,1,w1118,m,2,1
7.78,103.13,19,0.655,1,w1118,m,2,1
5.71,62.31,19,0.655,1,w1118,m,2,1
2.89,134.31,19,0.655,1,w1118,m,2,1
106.21,79.05,20,0.69,1,w1118,m,2,1
77.64,100.12,20,0.69,1,w1118,m,2,1
68.68,87.11,20,0.69,1,w1118,m,2,1
54.71,105.4,20,0.69,1,w1118,m,2,1
52.71,119.28,20,0.69,1,w1118,m,2,1
31.81,61.26,20,0.69,1,w1118,m,2,1
10.85,135.06,20,0.69,1,w1118,m,2,1
7.82,104.12,20,0.69,1,w1118,m,2,1
5.69,62.08,20,0.69,1,w1118,m,2,1
103.76,79.24,21,0.724,1,w1118,m,2,1
79.62,100.91,21,0.724,1,w1118,m,2,1
70.62,87.0,21,0.724,1,w1118,m,2,1
58.58,119.94,21,0.724,1,w1118,m,2,1
55.78,105.43,21,0.724,1,w1118,m,2,1
32.81,61.06,21,0.724,1,w1118,m,2,1
10.91,135.16,21,0.724,1,w1118,m,2,1
7.87,106.02,21,0.724,1,w1118,m,2,1
5.84,61.23,21,0.724,1,w1118,m,2,1
105.79,78.47,22,0.759,1,w1118,m,2,1
80.66,101.06,22,0.759,1,w1118,m,2,1
73.62,87.17,22,0.759,1,w1118,m,2,1
58.66,104.99,22,0.759,1,w1118,m,2,1
55.79,119.68,22,0.759,1,w1118,m,2,1
33.83,60.62,22,0.759,1,w1118,m,2,1
18.03,139.08,22,0.759,1,w1118,m,2,1
11.18,134.16,22,0.759,1,w1118,m,2,1
7.77,106.3,22,0.759,1,w1118,m,2,1
5.84,61.12,22,0.759,1,w1118,m,2,1
2.86,135.98,22,0.759,1,w1118,m,2,1
108.67,78.04,23,0.793,1,w1118,m,2,1
82.66,101.98,23,0.793,1,w1118,m,2,1
73.74,87.28,23,0.793,1,w1118,m,2,1
59.78,104.87,23,0.793,1,w1118,m,2,1
57.8,119.74,23,0.793,1,w1118,m,2,1
36.4,60.19,23,0.793,1,w1118,m,2,1
18.8,139.17,23,0.793,1,w1118,m,2,1
10.86,132.97,23,0.793,1,w1118,m,2,1
7.87,107.23,23,0.793,1,w1118,m,2,1
5.9,60.88,23,0.793,1,w1118,m,2,1
2.72,134.31,23,0.793,1,w1118,m,2,1
110.69,77.82,24,0.828,1,w1118,m,2,1
83.83,101.71,24,0.828,1,w1118,m,2,1
75.82,86.88,24,0.828,1,w1118,m,2,1
66.54,104.25,24,0.828,1,w1118,m,2,1
58.79,119.89,24,0.828,1,w1118,m,2,1
35.72,60.18,24,0.828,1,w1118,m,2,1
18.9,139.25,24,0.828,1,w1118,m,2,1
10.72,132.82,24,0.828,1,w1118,m,2,1
7.66,110.06,24,0.828,1,w1118,m,2,1
5.94,60.91,24,0.828,1,w1118,m,2,1
2.67,134.14,24,0.828,1,w1118,m,2,1
116.35,77.27,25,0.862,1,w1118,m,2,1
86.65,102.74,25,0.862,1,w1118,m,2,1
76.93,86.3,25,0.862,1,w1118,m,2,1
64.79,104.39,25,0.862,1,w1118,m,2,1
63.64,120.16,25,0.862,1,w1118,m,2,1
35.92,60.02,25,0.862,1,w1118,m,2,1
10.58,132.8,25,0.862,1,w1118,m,2,1
7.99,111.1,25,0.862,1,w1118,m,2,1
7.26,60.95,25,0.862,1,w1118,m,2,1
2.64,134.1,25,0.862,1,w1118,m,2,1
114.7,77.1,26,0.897,1,w1118,m,2,1
86.73,102.76,26,0.897,1,w1118,m,2,1
83.2,85.22,26,0.897,1,w1118,m,2,1
66.82,104.35,26,0.897,1,w1118,m,2,1
61.8,120.15,26,0.897,1,w1118,m,2,1
36.98,59.74,26,0.897,1,w1118,m,2,1
19.91,139.6,26,0.897,1,w1118,m,2,1
10.46,131.99,26,0.897,1,w1118,m,2,1
9.26,60.98,26,0.897,1,w1118,m,2,1
8.75,113.93,26,0.897,1,w1118,m,2,1
2.66,133.88,26,0.897,1,w1118,m,2,1
116.7,76.8,27,0.931,1,w1118,m,2,1
86.95,102.96,27,0.931,1,w1118,m,2,1
84.45,84.14,27,0.931,1,w1118,m,2,1
68.88,104.09,27,0.931,1,w1118,m,2,1
63.79,120.18,27,0.931,1,w1118,m,2,1
37.96,59.6,27,0.931,1,w1118,m,2,1
27.48,140.21,27,0.931,1,w1118,m,2,1
10.62,61.71,27,0.931,1,w1118,m,2,1
10.1,131.82,27,0.931,1,w1118,m,2,1
8.65,114.99,27,0.931,1,w1118,m,2,1
117.73,76.68,28,0.966,1,w1118,m,2,1
88.78,103.26,28,0.966,1,w1118,m,2,1
85.55,82.97,28,0.966,1,w1118,m,2,1
71.02,103.97,28,0.966,1,w1118,m,2,1
70.44,120.89,28,0.966,1,w1118,m,2,1
40.61,59.15,28,0.966,1,w1118,m,2,1
26.7,140.4,28,0.966,1,w1118,m,2,1
11.57,61.84,28,0.966,1,w1118,m,2,1
10.04,130.84,28,0.966,1,w1118,m,2,1
8.56,115.14,28,0.966,1,w1118,m,2,1
118.84,76.16,29,1.0,1,w1118,m,2,1
89.66,103.35,29,1.0,1,w1118,m,2,1
88.65,81.26,29,1.0,1,w1118,m,2,1
73.85,103.59,29,1.0,1,w1118,m,2,1
72.45,120.63,29,1.0,1,w1118,m,2,1
40.73,58.88,29,1.0,1,w1118,m,2,1
28.7,140.4,29,1.0,1,w1118,m,2,1
10.06,61.25,29,1.0,1,w1118,m,2,1
9.9,128.93,29,1.0,1,w1118,m,2,1
8.84,117.04,29,1.0,1,w1118,m,2,1
124.49,75.2,30,1.034,1,w1118,m,2,1
90.97,103.17,30,1.034,1,w1118,m,2,1
89.77,81.17,30,1.034,1,w1118,m,2,1
75.79,103.27,30,1.034,1,w1118,m,2,1
74.43,120.81,30,1.034,1,w1118,m,2,1
40.9,58.75,30,1.034,1,w1118,m,2,1
31.65,140.41,30,1.034,1,w1118,m,2,1
11.8,62.08,30,1.034,1,w1118,m,2,1
9.58,126.87,30,1.034,1,w1118,m,2,1
8.82,117.08,30,1.034,1,w1118,m,2,1
122.89,75.23,31,1.069,1,w1118,m,2,1
92.9,104.03,31,1.069,1,w1118,m,2,1
91.75,79.2,31,1.069,1,w1118,m,2,1
77.82,103.41,31,1.069,1,w1118,m,2,1
72.79,120.64,31,1.069,1,w1118,m,2,1
43.51,58.13,31,1.069,1,w1118,m,2,1
32.66,140.96,31,1.069,1,w1118,m,2,1
12.19,62.22,31,1.069,1,w1118,m,2,1
9.73,125.02,31,1.069,1,w1118,m,2,1
124.86,75.07,32,1.103,1,w1118,m,2,1
94.78,104.65,32,1.103,1,w1118,m,2,1
92.84,78.27,32,1.103,1,w1118,m,2,1
79.76,103.51,32,1.103,1,w1118,m,2,1
79.22,120.26,32,1.103,1,w1118,m,2,1
44.68,58.02,32,1.103,1,w1118,m,2,1
34.66,141.09,32,1.103,1,w1118,m,2,1
13.74,63.32,32,1.103,1,w1118,m,2,1
9.71,123.97,32,1.103,1,w1118,m,2,1
127.76,74.76,33,1.138,1,w1118,m,2,1
96.67,105.0,33,1.138,1,w1118,m,2,1
94.78,77.84,33,1.138,1,w1118,m,2,1
82.73,103.28,33,1.138,1,w1118,m,2,1
74.89,120.1,33,1.138,1,w1118,m,2,1
45.72,57.59,33,1.138,1,w1118,m,2,1
36.7,141.33,33,1.138,1,w1118,m,2,1
19.61,65.45,33,1.138,1,w1118,m,2,1
9.87,118.36,33,1.138,1,w1118,m,2,1
128.84,74.02,34,1.172,1,w1118,m,2,1
98.66,76.04,34,1.172,1,w1118,m,2,1
97.16,104.91,34,1.172,1,w1118,m,2,1
83.8,103.65,34,1.172,1,w1118,m,2,1
77.78,120.15,34,1.172,1,w1118,m,2,1
46.5,57.29,34,1.172,1,w1118,m,2,1
35.78,141.14,34,1.172,1,w1118,m,2,1
19.97,66.57,34,1.172,1,w1118,m,2,1
9.62,118.16,34,1.172,1,w1118,m,2,1
130.77,73.81,35,1.207,1,w1118,m,2,1
99.72,75.17,35,1.207,1,w1118,m,2,1
99.6,105.3,35,1.207,1,w1118,m,2,1
85.69,104.28,35,1.207,1,w1118,m,2,1
81.66,120.22,35,1.207,1,w1118,m,2,1
47.36,57.22,35,1.207,1,w1118,m,2,1
39.61,141.32,35,1.207,1,w1118,m,2,1
20.56,67.22,35,1.207,1,w1118,m,2,1
9.52,117.17,35,1.207,1,w1118,m,2,1
131.84,73.74,36,1.241,1,w1118,m,2,1
101.69,74.05,36,1.241,1,w1118,m,2,1
100.98,106.73,36,1.241,1,w1118,m,2,1
85.76,104.77,36,1.241,1,w1118,m,2,1
80.73,119.96,36,1.241,1,w1118,m,2,1
48.39,56.94,36,1.241,1,w1118,m,2,1
39.72,141.27,36,1.241,1,w1118,m,2,1
20.01,67.17,36,1.241,1,w1118,m,2,1
9.42,115.11,36,1.241,1,w1118,m,2,1
134.66,73.0,37,1.276,1,w1118,m,2,1
106.12,73.29,37,1.276,1,w1118,m,2,1
102.91,108.01,37,1.276,1,w1118,m,2,1
86.83,105.21,37,1.276,1,w1118,m,2,1
81.75,120.16,37,1.276,1,w1118,m,2,1
48.64,56.84,37,1.276,1,w1118,m,2,1
45.6,141.28,37,1.276,1,w1118,m,2,1
20.76,67.34,37,1.276,1,w1118,m,2,1
8.76,112.99,37,1.276,1,w1118,m,2,1
134.86,72.9,38,1.31,1,w1118,m,2,1
106.49,73.18,38,1.31,1,w1118,m,2,1
104.9,108.76,38,1.31,1,w1118,m,2,1
88.69,105.73,38,1.31,1,w1118,m,2,1
82.78,119.9,38,1.31,1,w1118,m,2,1
49.67,56.53,38,1.31,1,w1118,m,2,1
46.62,140.97,38,1.31,1,w1118,m,2,1
21.15,67.93,38,1.31,1,w1118,m,2,1
11.02,119.89,38,1.31,1,w1118,m,2,1
7.83,111.61,38,1.31,1,w1118,m,2,1
136.73,72.64,39,1.345,1,w1118,m,2,1
108.29,73.18,39,1.345,1,w1118,m,2,1
105.97,109.1,39,1.345,1,w1118,m,2,1
93.48,106.85,39,1.345,1,w1118,m,2,1
84.87,120.19,39,1.345,1,w1118,m,2,1
51.38,56.26,39,1.345,1,w1118,m,2,1
46.69,141.04,39,1.345,1,w1118,m,2,1
23.89,69.97,39,1.345,1,w1118,m,2,1
11.52,120.01,39,1.345,1,w1118,m,2,1
7.94,109.88,39,1.345,1,w1118,m,2,1
137.82,72.72,40,1.379,1,w1118,m,2,1
108.61,110.21,40,1.379,1,w1118,m,2,1
108.33,73.15,40,1.379,1,w1118,m,2,1
92.66,106.94,40,1.379,1,w1118,m,2,1
85.89,119.76,40,1.379,1,w1118,m,2,1
51.56,56.21,40,1.379,1,w1118,m,2,1
47.74,140.99,40,1.379,1,w1118,m,2,1
25.02,70.21,40,1.379,1,w1118,m,2,1
11.67,120.16,40,1.379,1,w1118,m,2,1
7.8,104.98,40,1.379,1,w1118,m,2,1
139.95,71.98,41,1.414,1,w1118,m,2,1
109.68,111.11,41,1.414,1,w1118,m,2,1
108.44,73.13,41,1.414,1,w1118,m,2,1
93.67,107.15,41,1.414,1,w1118,m,2,1
87.83,119.41,41,1.414,1,w1118,m,2,1
51.98,55.99,41,1.414,1,w1118,m,2,1
49.75,141.02,41,1.414,1,w1118,m,2,1
27.61,71.5,41,1.414,1,w1118,m,2,1
12.03,120.27,41,1.414,1,w1118,m,2,1
7.33,101.99,41,1.414,1,w1118,m,2,1
141.79,70.99,42,1.448,1,w1118,m,2,1
110.76,112.26,42,1.448,1,w1118,m,2,1
108.55,73.21,42,1.448,1,w1118,m,2,1
95.02,107.34,42,1.448,1,w1118,m,2,1
88.87,119.19,42,1.448,1,w1118,m,2,1
54.56,140.19,42,1.448,1,w1118,m,2,1
53.85,55.72,42,1.448,1,w1118,m,2,1
29.82,73.02,42,1.448,1,w1118,m,2,1
12.55,120.94,42,1.448,1,w1118,m,2,1
7.22,100.22,42,1.448,1,w1118,m,2,1
145.65,70.05,43,1.483,1,w1118,m,2,1
112.63,113.16,43,1.483,1,w1118,m,2,1
105.82,73.32,43,1.483,1,w1118,m,2,1
97.77,107.75,43,1.483,1,w1118,m,2,1
90.81,118.9,43,1.483,1,w1118,m,2,1
54.74,55.31,43,1.483,1,w1118,m,2,1
53.73,140.83,43,1.483,1,w1118,m,2,1
31.73,73.24,43,1.483,1,w1118,m,2,1
12.76,122.06,43,1.483,1,w1118,m,2,1
6.39,100.07,43,1.483,1,w1118,m,2,1
145.68,70.0,44,1.517,1,w1118,m,2,1
114.57,114.05,44,1.517,1,w1118,m,2,1
111.64,73.81,44,1.517,1,w1118,m,2,1
99.77,107.28,44,1.517,1,w1118,m,2,1
92.89,118.93,44,1.517,1,w1118,m,2,1
55.75,55.36,44,1.517,1,w1118,m,2,1
54.78,140.82,44,1.517,1,w1118,m,2,1
33.84,74.12,44,1.517,1,w1118,m,2,1
13.15,123.08,44,1.517,1,w1118,m,2,1
5.96,99.2,44,1.517,1,w1118,m,2,1
146.77,69.37,45,1.552,1,w1118,m,2,1
115.77,114.94,45,1.552,1,w1118,m,2,1
113.69,73.81,45,1.552,1,w1118,m,2,1
101.75,106.93,45,1.552,1,w1118,m,2,1
94.8,118.68,45,1.552,1,w1118,m,2,1
60.48,140.31,45,1.552,1,w1118,m,2,1
57.4,55.1,45,1.552,1,w1118,m,2,1
37.65,75.85,45,1.552,1,w1118,m,2,1
13.4,123.89,45,1.552,1,w1118,m,2,1
5.93,99.27,45,1.552,1,w1118,m,2,1
147.71,68.95,46,1.586,1,w1118,m,2,1
117.01,116.04,46,1.586,1,w1118,m,2,1
116.69,73.71,46,1.586,1,w1118,m,2,1
103.83,105.81,46,1.586,1,w1118,m,2,1
101.37,118.84,46,1.586,1,w1118,m,2,1
62.52,140.34,46,1.586,1,w1118,m,2,1
57.7,55.23,46,1.586,1,w1118,m,2,1
37.79,76.22,46,1.586,1,w1118,m,2,1
13.74,124.86,46,1.586,1,w1118,m,2,1
5.78,99.23,46,1.586,1,w1118,m,2,1
148.77,68.8,47,1.621,1,w1118,m,2,1
121.56,74.05,47,1.621,1,w1118,m,2,1
118.9,117.0,47,1.621,1,w1118,m,2,1
106.73,105.37,47,1.621,1,w1118,m,2,1
102.59,118.82,47,1.621,1,w1118,m,2,1
63.63,140.36,47,1.621,1,w1118,m,2,1
57.9,54.93,47,1.621,1,w1118,m,2,1
41.58,77.12,47,1.621,1,w1118,m,2,1
13.83,125.72,47,1.621,1,w1118,m,2,1
5.7,99.11,47,1.621,1,w1118,m,2,1
150.72,68.0,48,1.655,1,w1118,m,2,1
123.52,73.1,48,1.655,1,w1118,m,2,1
120.96,118.06,48,1.655,1,w1118,m,2,1
108.72,104.86,48,1.655,1,w1118,m,2,1
103.61,118.8,48,1.655,1,w1118,m,2,1
61.84,140.85,48,1.655,1,w1118,m,2,1
59.57,54.77,48,1.655,1,w1118,m,2,1
42.7,78.03,48,1.655,1,w1118,m,2,1
13.91,126.15,48,1.655,1,w1118,m,2,1
5.27,98.08,48,1.655,1,w1118,m,2,1
156.29,66.36,49,1.69,1,w1118,m,2,1
122.87,73.19,49,1.69,1,w1118,m,2,1
121.78,119.31,49,1.69,1,w1118,m,2,1
110.72,104.01,49,1.69,1,w1118,m,2,1
101.8,118.65,49,1.69,1,w1118,m,2,1
68.41,140.01,49,1.69,1,w1118,m,2,1
60.5,54.92,49,1.69,1,w1118,m,2,1
44.82,79.16,49,1.69,1,w1118,m,2,1
13.96,126.96,49,1.69,1,w1118,m,2,1
4.93,97.8,49,1.69,1,w1118,m,2,1
156.57,65.78,50,1.724,1,w1118,m,2,1
128.66,73.76,50,1.724,1,w1118,m,2,1
122.92,120.16,50,1.724,1,w1118,m,2,1
111.82,103.93,50,1.724,1,w1118,m,2,1
103.74,118.33,50,1.724,1,w1118,m,2,1
68.64,140.03,50,1.724,1,w1118,m,2,1
61.57,54.59,50,1.724,1,w1118,m,2,1
46.8,79.18,50,1.724,1,w1118,m,2,1
13.99,127.2,50,1.724,1,w1118,m,2,1
4.41,97.06,50,1.724,1,w1118,m,2,1
155.69,66.02,51,1.759,1,w1118,m,2,1
127.88,73.37,51,1.759,1,w1118,m,2,1
125.61,122.08,51,1.759,1,w1118,m,2,1
114.87,103.23,51,1.759,1,w1118,m,2,1
103.93,118.14,51,1.759,1,w1118,m,2,1
69.65,139.34,51,1.759,1,w1118,m,2,1
61.86,54.63,51,1.759,1,w1118,m,2,1
48.78,79.28,51,1.759,1,w1118,m,2,1
14.02,128.0,51,1.759,1,w1118,m,2,1
3.69,97.17,51,1.759,1,w1118,m,2,1
155.96,65.96,52,1.793,1,w1118,m,2,1
130.89,73.3,52,1.793,1,w1118,m,2,1
126.94,122.84,52,1.793,1,w1118,m,2,1
116.77,102.86,52,1.793,1,w1118,m,2,1
110.56,118.76,52,1.793,1,w1118,m,2,1
