y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
283.11,503.48,675,42900,0.205,45.17,675,0.0,18,0.621,True,3.0
306.83,489.0,635,42900,0.286,45.8,635,0.0,18,0.621,True,3.0
308.2,105.27,643,42900,0.28,46.22,643,0.0,18,0.621,True,1.0
310.22,451.29,574,42900,0.274,42.87,574,0.0,18,0.621,True,3.0
323.89,314.65,699,42900,0.246,48.52,699,0.0,18,0.621,True,2.0
331.89,61.85,683,42900,0.318,50.82,683,0.0,18,0.621,True,1.0
297.01,86.27,713,42900,0.239,44.75,713,0.0,18,0.621,True,1.0
348.34,267.3,423,42900,0.192,36.55,423,0.0,19,0.655,True,2.0
351.22,458.19,493,42900,0.226,41.83,493,0.0,19,0.655,True,3.0
347.57,318.76,373,42900,0.424,30.38,373,0.0,19,0.655,True,2.0
349.91,444.23,621,42900,0.429,47.12,621,0.0,19,0.655,True,3.0
350.81,134.36,634,42900,0.268,50.64,634,0.0,19,0.655,True,1.0
350.95,432.17,330,42900,0.577,28.84,330,0.0,19,0.655,True,3.0
353.93,103.13,682,42900,0.521,56.14,682,0.0,19,0.655,True,1.0
342.64,432.01,655,42900,0.372,47.34,655,0.0,19,0.655,True,3.0
356.0,62.31,518,42900,0.309,45.35,518,0.0,19,0.655,True,1.0
358.82,134.31,331,42900,0.414,29.28,331,0.0,19,0.655,True,1.0
360.86,266.86,220,42900,0.597,20.26,220,0.0,19,0.655,False,0.0
362.29,104.69,242,42900,0.392,17.83,242,0.0,19,0.655,False,0.0
348.27,241.71,560,42900,0.277,41.39,560,0.0,19,0.655,True,2.0
353.52,295.94,499,42900,0.255,42.93,499,0.0,19,0.655,True,2.0
339.79,464.58,639,42900,0.38,54.38,639,0.0,19,0.655,True,3.0
332.9,326.07,664,42900,0.206,42.93,664,0.0,19,0.655,True,2.0
333.93,294.91,675,42900,0.249,41.39,675,0.0,19,0.655,True,2.0
269.02,496.86,665,42900,0.38,51.3,665,0.0,19,0.655,True,3.0
281.06,503.34,728,42900,0.264,49.54,728,0.0,19,0.655,True,3.0
283.01,425.79,670,42900,0.356,48.22,670,0.0,19,0.655,True,3.0
285.99,99.72,736,42900,0.276,49.1,736,0.0,19,0.655,True,1.0
286.83,244.98,726,42900,0.123,46.01,726,0.0,19,0.655,True,2.0
294.09,87.01,687,42900,0.312,44.25,687,0.0,19,0.655,True,1.0
301.12,487.21,619,42900,0.346,48.22,619,0.0,19,0.655,True,3.0
261.0,79.65,721,42900,0.271,47.56,721,0.0,19,0.655,True,1.0
309.27,451.03,602,42900,0.324,48.66,602,0.0,19,0.655,True,3.0
311.76,119.54,699,42900,0.175,47.34,699,0.0,19,0.655,True,1.0
319.09,314.19,663,42900,0.352,46.68,663,0.0,19,0.655,True,2.0
331.9,61.68,657,42900,0.268,49.54,657,0.0,19,0.655,True,1.0
337.02,237.05,690,42900,0.373,53.94,690,0.0,19,0.655,True,2.0
82.14,422.13,626,42900,0.337,48.88,626,0.0,19,0.655,True,3.0
308.07,105.34,728,42900,0.294,48.22,728,0.0,19,0.655,True,1.0
342.21,430.35,676,42900,0.356,59.89,676,0.0,20,0.69,True,3.0
342.85,241.94,651,42900,0.138,54.71,651,0.0,20,0.69,True,2.0
343.17,267.22,443,42900,0.041,49.28,443,0.0,20,0.69,False,0.0
347.52,316.73,362,42900,0.337,32.3,362,0.0,20,0.69,True,2.0
349.91,444.0,647,42900,0.474,47.4,647,0.0,20,0.69,True,3.0
350.86,135.06,684,42900,0.324,50.23,684,0.0,20,0.69,True,1.0
350.9,431.22,330,42900,0.557,28.53,330,0.0,20,0.69,True,3.0
354.14,296.69,444,42900,0.312,42.44,444,0.0,20,0.69,True,2.0
353.89,104.12,713,42900,0.523,56.59,713,0.0,20,0.69,True,1.0
356.02,62.08,518,42900,0.329,47.16,518,0.0,20,0.69,True,1.0
360.71,265.75,250,42900,0.542,21.69,250,0.0,20,0.69,False,0.0
362.24,105.88,273,42900,0.448,20.28,273,0.0,20,0.69,False,0.0
339.54,464.08,663,42900,0.216,54.47,663,0.0,20,0.69,True,3.0
351.17,458.17,516,42900,0.215,45.04,516,0.0,20,0.69,True,3.0
334.99,236.93,668,42900,0.36,53.06,668,0.0,20,0.69,True,2.0
329.9,61.26,673,42900,0.29,51.64,673,0.0,20,0.69,True,1.0
326.19,326.45,601,42900,0.203,40.09,601,0.0,20,0.69,True,2.0
255.5,79.05,570,42900,0.264,48.57,570,0.0,20,0.69,True,1.0
268.89,496.75,619,42900,0.311,47.63,619,0.0,20,0.69,True,3.0
281.05,504.03,750,42900,0.309,46.69,750,0.0,20,0.69,True,3.0
284.07,100.12,750,42900,0.253,47.87,750,0.0,20,0.69,True,1.0
283.81,244.22,757,42900,0.163,45.98,757,0.0,20,0.69,True,2.0
283.81,425.37,617,42900,0.29,49.05,617,0.0,20,0.69,True,3.0
82.02,421.99,667,42900,0.397,48.34,667,0.0,20,0.69,True,3.0
301.01,487.06,671,42900,0.379,47.16,671,0.0,20,0.69,True,3.0
307.0,105.4,761,42900,0.248,47.63,761,0.0,20,0.69,True,1.0
308.47,451.05,556,42900,0.275,50.7,556,0.0,20,0.69,True,3.0
309.0,119.28,749,42900,0.267,47.63,749,0.0,20,0.69,True,1.0
318.99,314.16,690,42900,0.296,49.52,690,0.0,20,0.69,True,2.0
327.08,291.52,582,42900,0.224,43.15,582,0.0,20,0.69,True,2.0
293.03,87.11,694,42900,0.28,44.09,694,0.0,20,0.69,True,1.0
341.29,432.09,725,42900,0.234,55.47,725,0.0,21,0.724,True,3.0
362.05,106.85,259,42900,0.488,19.95,259,0.0,21,0.724,False,0.0
341.96,241.86,764,42900,0.196,62.04,764,0.0,21,0.724,True,2.0
342.16,267.72,708,42900,0.138,57.42,708,0.0,21,0.724,True,2.0
347.43,315.31,263,42900,0.238,26.03,263,0.0,21,0.724,True,2.0
350.04,443.11,654,42900,0.44,49.63,654,0.0,21,0.724,True,3.0
353.84,106.02,698,42900,0.513,53.28,698,0.0,21,0.724,True,1.0
351.02,433.22,325,42900,0.375,26.28,325,0.0,21,0.724,True,3.0
351.14,458.22,512,42900,0.224,43.55,512,0.0,21,0.724,True,3.0
353.76,265.49,453,42900,0.452,39.42,453,0.0,21,0.724,True,2.0
354.64,297.56,458,42900,0.277,42.82,458,0.0,21,0.724,True,2.0
355.87,61.23,547,42900,0.327,45.74,547,0.0,21,0.724,True,1.0
339.47,463.1,628,42900,0.191,51.09,628,0.0,21,0.724,True,3.0
350.8,135.16,670,42900,0.296,47.93,670,0.0,21,0.724,True,1.0
334.04,236.94,695,42900,0.378,54.99,695,0.0,21,0.724,True,2.0
310.03,451.09,694,42900,0.342,47.93,694,0.0,21,0.724,True,3.0
327.9,326.61,645,42900,0.206,42.58,645,0.0,21,0.724,True,2.0
328.9,61.06,651,42900,0.337,50.12,651,0.0,21,0.724,True,1.0
78.36,422.68,575,42900,0.279,47.69,575,0.0,21,0.724,True,3.0
257.95,79.24,744,42900,0.296,52.07,744,0.0,21,0.724,True,1.0
264.11,495.31,647,42900,0.336,46.96,647,0.0,21,0.724,True,3.0
278.05,503.08,740,42900,0.332,48.42,740,0.0,21,0.724,True,3.0
281.0,426.07,660,42900,0.332,47.2,660,0.0,21,0.724,True,3.0
278.22,241.88,697,42900,0.292,44.77,697,0.0,21,0.724,True,2.0
291.09,87.0,702,42900,0.273,45.74,702,0.0,21,0.724,True,1.0
298.08,486.01,658,42900,0.35,46.47,658,0.0,21,0.724,True,3.0
303.13,119.94,699,42900,0.329,47.69,699,0.0,21,0.724,True,1.0
305.93,105.43,761,42900,0.222,47.44,761,0.0,21,0.724,True,1.0
316.91,313.64,671,42900,0.253,46.47,671,0.0,21,0.724,True,2.0
326.95,291.25,660,42900,0.299,41.85,660,0.0,21,0.724,True,2.0
282.09,100.91,743,42900,0.306,48.66,743,0.0,21,0.724,True,1.0
350.53,134.16,693,42900,0.268,53.74,693,0.0,22,0.759,True,1.0
341.99,240.97,742,42900,0.15,52.14,742,0.0,22,0.759,True,2.0
342.62,268.12,738,42900,0.181,58.31,738,0.0,22,0.759,True,2.0
343.68,139.08,465,42900,0.065,48.25,465,0.0,22,0.759,True,1.0
346.68,308.78,332,42900,0.371,27.44,332,0.0,22,0.759,True,2.0
351.17,432.95,314,42900,0.325,28.36,314,0.0,22,0.759,True,3.0
358.85,135.98,348,42900,0.445,27.44,348,0.0,22,0.759,True,1.0
351.16,458.25,519,42900,0.194,43.45,519,0.0,22,0.759,True,3.0
353.18,263.04,606,42900,0.406,43.22,606,0.0,22,0.759,True,2.0
353.94,106.3,608,42900,0.53,51.22,608,0.0,22,0.759,True,1.0
355.07,298.07,489,42900,0.32,43.91,489,0.0,22,0.759,True,2.0
355.87,61.12,552,42900,0.299,45.51,552,0.0,22,0.759,True,1.0
341.21,432.03,779,42900,0.256,57.17,779,0.0,22,0.759,True,3.0
362.02,107.86,263,42900,0.461,19.21,263,0.0,22,0.759,False,0.0
350.63,441.35,573,42900,0.419,44.36,573,0.0,22,0.759,True,3.0
