y,x,frame,t,vial,climbing,1
30.73,966.05,2,0.08,5,climbing,
29.65,921.88,2,0.08,5,climbing,
25.84,947.99,2,0.08,5,climbing,
25.34,909.77,2,0.08,5,climbing,
25.08,957.17,2,0.08,5,climbing,
36.02,891.02,3,0.12,5,climbing,
35.37,882.91,3,0.12,5,climbing,
33.41,958.78,3,0.12,5,climbing,
30.29,967.96,3,0.12,5,climbing,
29.97,921.84,3,0.12,5,climbing,
27.78,950.58,3,0.12,5,climbing,
25.93,895.98,3,0.12,5,climbing,
25.21,910.78,3,0.12,5,climbing,
25.05,958.82,3,0.12,5,climbing,
37.58,907.54,4,0.16,5,climbing,
33.83,882.73,4,0.16,5,climbing,
33.62,943.99,4,0.16,5,climbing,
33.43,959.0,4,0.16,5,climbing,
30.29,967.17,4,0.16,5,climbing,
29.75,921.99,4,0.16,5,climbing,
27.75,952.67,4,0.16,5,climbing,
24.91,911.91,4,0.16,5,climbing,
24.69,895.86,4,0.16,5,climbing,
38.8,908.01,5,0.2,5,climbing,
37.44,891.04,5,0.2,5,climbing,
35.4,881.0,5,0.2,5,climbing,
34.06,942.07,5,0.2,5,climbing,
30.94,966.12,5,0.2,5,climbing,
29.98,922.85,5,0.2,5,climbing,
27.48,953.77,5,0.2,5,climbing,
24.45,911.99,5,0.2,5,climbing,
23.99,896.14,5,0.2,5,climbing,
43.65,910.06,6,0.24,5,climbing,
38.12,892.19,6,0.24,5,climbing,
36.41,880.88,6,0.24,5,climbing,
34.45,940.0,6,0.24,5,climbing,
30.85,966.18,6,0.24,5,climbing,
30.17,923.96,6,0.24,5,climbing,
28.9,906.01,6,0.24,5,climbing,
26.89,956.67,6,0.24,5,climbing,
26.58,938.24,6,0.24,5,climbing,
25.58,894.69,6,0.24,5,climbing,
23.53,913.01,6,0.24,5,climbing,
44.88,910.83,7,0.28,5,climbing,
38.01,892.68,7,0.28,5,climbing,
37.94,881.02,7,0.28,5,climbing,
34.65,937.88,7,0.28,5,climbing,
30.88,888.81,7,0.28,5,climbing,
30.67,923.35,7,0.28,5,climbing,
30.62,965.91,7,0.28,5,climbing,
30.47,949.8,7,0.28,5,climbing,
26.95,957.18,7,0.28,5,climbing,
23.84,896.47,7,0.28,5,climbing,
23.29,913.16,7,0.28,5,climbing,
22.6,926.82,7,0.28,5,climbing,
50.48,913.09,8,0.32,5,climbing,
38.84,892.02,8,0.32,5,climbing,
38.75,880.73,8,0.32,5,climbing,
34.62,934.13,8,0.32,5,climbing,
31.56,965.08,8,0.32,5,climbing,
30.6,926.03,8,0.32,5,climbing,
30.1,886.65,8,0.32,5,climbing,
29.23,948.06,8,0.32,5,climbing,
28.65,905.97,8,0.32,5,climbing,
26.57,958.17,8,0.32,5,climbing,
25.24,898.32,8,0.32,5,climbing,
23.7,913.67,8,0.32,5,climbing,
21.92,926.49,8,0.32,5,climbing,
52.86,913.74,9,0.36,5,climbing,
38.9,891.74,9,0.36,5,climbing,
38.18,880.08,9,0.36,5,climbing,
31.47,965.44,9,0.36,5,climbing,
29.96,884.59,9,0.36,5,climbing,
29.07,928.06,9,0.36,5,climbing,
28.78,905.16,9,0.36,5,climbing,
28.15,947.5,9,0.36,5,climbing,
26.82,958.11,9,0.36,5,climbing,
26.65,895.88,9,0.36,5,climbing,
24.37,914.79,9,0.36,5,climbing,
56.69,914.28,10,0.4,5,climbing,
43.6,892.86,10,0.4,5,climbing,
42.6,880.67,10,0.4,5,climbing,
31.74,965.42,10,0.4,5,climbing,
30.39,882.1,10,0.4,5,climbing,
29.77,921.85,10,0.4,5,climbing,
29.08,946.05,10,0.4,5,climbing,
28.99,905.23,10,0.4,5,climbing,
28.97,930.1,10,0.4,5,climbing,
26.85,958.05,10,0.4,5,climbing,
24.69,897.66,10,0.4,5,climbing,
24.64,914.81,10,0.4,5,climbing,
60.81,914.98,11,0.44,5,climbing,
45.39,881.36,11,0.44,5,climbing,
43.79,893.29,11,0.44,5,climbing,
31.59,965.83,11,0.44,5,climbing,
30.56,881.98,11,0.44,5,climbing,
29.58,920.9,11,0.44,5,climbing,
29.47,906.67,11,0.44,5,climbing,
29.31,932.82,11,0.44,5,climbing,
28.69,945.19,11,0.44,5,climbing,
27.0,957.99,11,0.44,5,climbing,
25.16,896.91,11,0.44,5,climbing,
64.74,915.3,12,0.48,5,climbing,
46.55,881.7,12,0.48,5,climbing,
44.76,893.72,12,0.48,5,climbing,
35.95,921.96,12,0.48,5,climbing,
31.92,882.2,12,0.48,5,climbing,
31.38,966.53,12,0.48,5,climbing,
29.47,934.87,12,0.48,5,climbing,
28.44,905.05,12,0.48,5,climbing,
28.03,943.87,12,0.48,5,climbing,
27.14,957.16,12,0.48,5,climbing,
24.83,895.46,12,0.48,5,climbing,
68.7,914.59,13,0.52,5,climbing,
46.61,881.88,13,0.52,5,climbing,
45.81,893.74,13,0.52,5,climbing,
36.6,918.26,13,0.52,5,climbing,
32.79,882.01,13,0.52,5,climbing,
31.92,966.77,13,0.52,5,climbing,
28.26,941.9,13,0.52,5,climbing,
27.73,905.12,13,0.52,5,climbing,
27.41,957.17,13,0.52,5,climbing,
24.79,915.88,13,0.52,5,climbing,
24.62,894.8,13,0.52,5,climbing,
70.75,914.67,14,0.56,5,climbing,
47.84,894.25,14,0.56,5,climbing,
46.71,882.59,14,0.56,5,climbing,
36.91,915.88,14,0.56,5,climbing,
36.83,880.96,14,0.56,5,climbing,
31.7,966.87,14,0.56,5,climbing,
28.89,938.4,14,0.56,5,climbing,
27.83,905.14,14,0.56,5,climbing,
27.64,957.19,14,0.56,5,climbing,
24.85,915.88,14,0.56,5,climbing,
24.62,896.86,14,0.56,5,climbing,
20.94,941.71,14,0.56,5,climbing,
74.66,914.25,15,0.6,5,climbing,
48.88,895.13,15,0.6,5,climbing,
47.84,882.76,15,0.6,5,climbing,
37.74,880.29,15,0.6,5,climbing,
37.45,913.06,15,0.6,5,climbing,
31.49,966.71,15,0.6,5,climbing,
28.17,941.34,15,0.6,5,climbing,
27.92,957.17,15,0.6,5,climbing,
26.13,899.11,15,0.6,5,climbing,
77.64,914.29,16,0.64,5,climbing,
48.85,895.79,16,0.64,5,climbing,
47.92,884.58,16,0.64,5,climbing,
38.57,881.1,16,0.64,5,climbing,
37.99,913.93,16,0.64,5,climbing,
31.02,966.49,16,0.64,5,climbing,
28.08,957.06,16,0.64,5,climbing,
28.07,941.4,16,0.64,5,climbing,
24.38,899.04,16,0.64,5,climbing,
80.55,913.92,17,0.68,5,climbing,
53.48,896.93,17,0.68,5,climbing,
49.66,884.8,17,0.68,5,climbing,
39.6,880.85,17,0.68,5,climbing,
38.58,913.26,17,0.68,5,climbing,
30.74,966.99,17,0.68,5,climbing,
30.71,910.92,17,0.68,5,climbing,
28.23,957.02,17,0.68,5,climbing,
26.97,940.36,17,0.68,5,climbing,
82.73,912.86,18,0.72,5,climbing,
54.63,896.93,18,0.72,5,climbing,
50.85,885.65,18,0.72,5,climbing,
39.82,880.81,18,0.72,5,climbing,
38.38,916.18,18,0.72,5,climbing,
30.74,909.8,18,0.72,5,climbing,
28.06,957.64,18,0.72,5,climbing,
27.05,940.2,18,0.72,5,climbing,
25.85,899.15,18,0.72,5,climbing,
24.97,967.03,18,0.72,5,climbing,
84.86,911.94,19,0.76,5,climbing,
56.47,897.77,19,0.76,5,climbing,
52.65,886.7,19,0.76,5,climbing,
41.82,880.78,19,0.76,5,climbing,
38.6,920.03,19,0.76,5,climbing,
31.13,968.08,19,0.76,5,climbing,
31.03,908.69,19,0.76,5,climbing,
28.19,957.03,19,0.76,5,climbing,
27.43,899.02,19,0.76,5,climbing,
26.86,939.15,19,0.76,5,climbing,
87.86,909.12,20,0.8,5,climbing,
57.65,898.77,20,0.8,5,climbing,
54.7,887.87,20,0.8,5,climbing,
45.55,880.72,20,0.8,5,climbing,
38.76,920.43,20,0.8,5,climbing,
31.01,905.26,20,0.8,5,climbing,
30.8,969.02,20,0.8,5,climbing,
28.07,957.7,20,0.8,5,climbing,
26.78,938.88,20,0.8,5,climbing,
90.5,906.83,21,0.84,5,climbing,
57.72,899.01,21,0.84,5,climbing,
54.59,889.66,21,0.84,5,climbing,
43.58,920.88,21,0.84,5,climbing,
30.73,945.91,21,0.84,5,climbing,
30.65,969.8,21,0.84,5,climbing,
28.27,956.97,21,0.84,5,climbing,
26.76,938.69,21,0.84,5,climbing,
24.83,906.62,21,0.84,5,climbing,
92.74,905.09,22,0.88,5,climbing,
54.63,891.54,22,0.88,5,climbing,
50.33,880.8,22,0.88,5,climbing,
44.68,921.97,22,0.88,5,climbing,
30.37,945.43,22,0.88,5,climbing,
28.66,956.68,22,0.88,5,climbing,
26.29,938.03,22,0.88,5,climbing,
25.98,909.81,22,0.88,5,climbing,
25.27,965.86,22,0.88,5,climbing,
95.54,902.97,23,0.92,5,climbing,
61.29,901.73,23,0.92,5,climbing,
54.79,891.0,23,0.92,5,climbing,
50.72,880.58,23,0.92,5,climbing,
44.9,922.34,23,0.92,5,climbing,
36.32,923.76,23,0.92,5,climbing,
30.87,947.05,23,0.92,5,climbing,
29.9,971.1,23,0.92,5,climbing,
28.77,956.02,23,0.92,5,climbing,
26.32,937.95,23,0.92,5,climbing,
25.94,912.01,23,0.92,5,climbing,
22.9,946.18,23,0.92,5,climbing,
97.03,901.96,24,0.96,5,climbing,
61.38,903.05,24,0.96,5,climbing,
55.47,893.94,24,0.96,5,climbing,
52.65,881.14,24,0.96,5,climbing,
47.82,922.27,24,0.96,5,climbing,
36.29,923.69,24,0.96,5,climbing,
29.92,971.23,24,0.96,5,climbing,
28.28,954.83,24,0.96,5,climbing,
26.05,912.7,24,0.96,5,climbing,
26.04,937.75,24,0.96,5,climbing,
99.82,900.01,25,1.0,5,climbing,
60.93,903.12,25,1.0,5,climbing,
55.58,895.94,25,1.0,5,climbing,
54.62,881.18,25,1.0,5,climbing,
50.74,923.0,25,1.0,5,climbing,
36.35,923.79,25,1.0,5,climbing,
30.0,971.7,25,1.0,5,climbing,
28.33,953.9,25,1.0,5,climbing,
26.76,911.95,25,1.0,5,climbing,
25.23,964.98,25,1.0,5,climbing,
25.1,937.1,25,1.0,5,climbing,
101.88,897.17,26,1.04,5,climbing,
63.31,906.68,26,1.04,5,climbing,
57.55,881.23,26,1.04,5,climbing,
55.62,897.11,26,1.04,5,climbing,
52.92,924.37,26,1.04,5,climbing,
35.76,924.04,26,1.04,5,climbing,
30.4,970.94,26,1.04,5,climbing,
28.94,949.34,26,1.04,5,climbing,
26.97,911.82,26,1.04,5,climbing,
25.25,964.79,26,1.04,5,climbing,
24.88,935.86,26,1.04,5,climbing,
21.64,952.87,26,1.04,5,climbing,
103.49,894.86,27,1.08,5,climbing,
63.83,907.79,27,1.08,5,climbing,
59.65,881.22,27,1.08,5,climbing,
57.05,899.11,27,1.08,5,climbing,
56.77,924.25,27,1.08,5,climbing,
35.89,924.24,27,1.08,5,climbing,
30.72,970.96,27,1.08,5,climbing,
28.02,949.02,27,1.08,5,climbing,
27.45,910.05,27,1.08,5,climbing,
25.39,964.32,27,1.08,5,climbing,
24.47,934.87,27,1.08,5,climbing,
103.51,892.27,28,1.12,5,climbing,
63.69,907.97,28,1.12,5,climbing,
62.44,881.61,28,1.12,5,climbing,
58.85,924.87,28,1.12,5,climbing,
55.85,905.88,28,1.12,5,climbing,
30.87,970.18,28,1.12,5,climbing,
28.55,943.41,28,1.12,5,climbing,
27.5,911.85,28,1.12,5,climbing,
25.49,963.44,28,1.12,5,climbing,
23.68,934.88,28,1.12,5,climbing,
103.7,890.16,29,1.16,5,climbing,
64.79,909.82,29,1.16,5,climbing,
64.49,881.63,29,1.16,5,climbing,
64.48,926.81,29,1.16,5,climbing,
54.88,909.82,29,1.16,5,climbing,
36.0,929.86,29,1.16,5,climbing,
30.88,970.16,29,1.16,5,climbing,
28.85,950.06,29,1.16,5,climbing,
28.53,941.19,29,1.16,5,climbing,
27.74,910.7,29,1.16,5,climbing,
25.5,963.28,29,1.16,5,climbing,
23.27,933.62,29,1.16,5,climbing,
104.01,889.14,30,1.2,5,climbing,
65.64,911.47,30,1.2,5,climbing,
65.6,881.73,30,1.2,5,climbing,
63.78,926.19,30,1.2,5,climbing,
53.92,912.83,30,1.2,5,climbing,
35.84,930.88,30,1.2,5,climbing,
35.7,907.41,30,1.2,5,climbing,
30.89,970.1,30,1.2,5,climbing,
28.68,949.16,30,1.2,5,climbing,
28.11,939.94,30,1.2,5,climbing,
27.68,909.78,30,1.2,5,climbing,
25.51,962.87,30,1.2,5,climbing,
23.06,932.08,30,1.2,5,climbing,
104.94,888.17,31,1.24,5,climbing,
66.64,881.7,31,1.24,5,climbing,
65.79,926.12,31,1.24,5,climbing,
64.72,909.04,31,1.24,5,climbing,
51.8,913.88,31,1.24,5,climbing,
36.32,931.92,31,1.24,5,climbing,
35.44,906.14,31,1.24,5,climbing,
31.55,970.8,31,1.24,5,climbing,
28.79,935.08,31,1.24,5,climbing,
28.51,949.17,31,1.24,5,climbing,
27.55,901.17,31,1.24,5,climbing,
25.37,962.27,31,1.24,5,climbing,
106.49,887.09,32,1.28,5,climbing,
70.57,926.88,32,1.28,5,climbing,
68.44,882.09,32,1.28,5,climbing,
66.68,912.75,32,1.28,5,climbing,
49.89,916.75,32,1.28,5,climbing,
35.75,905.14,32,1.28,5,climbing,
31.46,971.0,32,1.28,5,climbing,
28.84,933.73,32,1.28,5,climbing,
28.52,949.07,32,1.28,5,climbing,
27.62,909.48,32,1.28,5,climbing,
27.54,898.92,32,1.28,5,climbing,
24.9,962.91,32,1.28,5,climbing,
21.99,929.18,32,1.28,5,climbing,
108.61,886.98,33,1.32,5,climbing,
69.91,926.68,33,1.32,5,climbing,
69.52,882.09,33,1.32,5,climbing,
67.54,913.81,33,1.32,5,climbing,
49.86,918.94,33,1.32,5,climbing,
36.09,934.93,33,1.32,5,climbing,
35.92,904.73,33,1.32,5,climbing,
31.44,971.02,33,1.32,5,climbing,
28.59,948.91,33,1.32,5,climbing,
28.54,909.61,33,1.32,5,climbing,
27.73,895.35,33,1.32,5,climbing,
24.57,963.02,33,1.32,5,climbing,
22.3,928.83,33,1.32,5,climbing,
109.75,886.77,34,1.36,5,climbing,
72.79,926.53,34,1.36,5,climbing,
70.76,881.94,34,1.36,5,climbing,
67.86,913.77,34,1.36,5,climbing,
49.75,921.73,34,1.36,5,climbing,
36.16,935.91,34,1.36,5,climbing,
33.21,956.03,34,1.36,5,climbing,
32.39,971.6,34,1.36,5,climbing,
30.15,905.94,34,1.36,5,climbing,
30.04,924.24,34,1.36,5,climbing,
28.63,947.9,34,1.36,5,climbing,
27.5,895.02,34,1.36,5,climbing,
23.65,963.82,34,1.36,5,climbing,
22.51,927.22,34,1.36,5,climbing,
111.66,886.96,35,1.4,5,climbing,
75.74,926.72,35,1.4,5,climbing,
73.57,882.57,35,1.4,5,climbing,
69.76,915.68,35,1.4,5,climbing,
51.03,923.59,35,1.4,5,climbing,
37.23,904.19,35,1.4,5,climbing,
36.17,935.93,35,1.4,5,climbing,
33.09,956.57,35,1.4,5,climbing,
31.57,970.18,35,1.4,5,climbing,
30.12,922.89,35,1.4,5,climbing,
28.39,947.66,35,1.4,5,climbing,
27.53,894.1,35,1.4,5,climbing,
23.69,964.24,35,1.4,5,climbing,
23.11,927.74,35,1.4,5,climbing,
112.61,887.33,36,1.44,5,climbing,
77.78,927.04,36,1.44,5,climbing,
75.46,882.59,36,1.44,5,climbing,
72.43,916.55,36,1.44,5,climbing,
51.7,925.51,36,1.44,5,climbing,
37.45,905.36,36,1.44,5,climbing,
36.42,936.97,36,1.44,5,climbing,
33.21,956.99,36,1.44,5,climbing,
30.85,969.4,36,1.44,5,climbing,
27.98,947.17,36,1.44,5,climbing,
27.51,894.83,36,1.44,5,climbing,
23.81,964.33,36,1.44,5,climbing,
23.73,923.02,36,1.44,5,climbing,
114.35,888.02,37,1.48,5,climbing,
79.02,926.79,37,1.48,5,climbing,
76.73,883.06,37,1.48,5,climbing,
73.32,916.85,37,1.48,5,climbing,
53.48,922.0,37,1.48,5,climbing,
36.96,907.11,37,1.48,5,climbing,
35.98,937.05,37,1.48,5,climbing,
33.55,957.2,37,1.48,5,climbing,
32.78,970.96,37,1.48,5,climbing,
30.92,915.17,37,1.48,5,climbing,
27.94,946.95,37,1.48,5,climbing,
27.52,893.97,37,1.48,5,climbing,
24.14,964.16,37,1.48,5,climbing,
23.22,921.93,37,1.48,5,climbing,
115.48,888.31,38,1.52,5,climbing,
83.72,926.75,38,1.52,5,climbing,
78.47,883.6,38,1.52,5,climbing,
74.63,917.71,38,1.52,5,climbing,
54.19,923.09,38,1.52,5,climbing,
37.09,909.67,38,1.52,5,climbing,
35.72,937.9,38,1.52,5,climbing,
33.71,970.76,38,1.52,5,climbing,
33.2,956.09,38,1.52,5,climbing,
27.67,946.42,38,1.52,5,climbing,
27.47,893.85,38,1.52,5,climbing,
24.21,964.11,38,1.52,5,climbing,
23.13,921.92,38,1.52,5,climbing,
118.24,888.32,39,1.56,5,climbing,
85.7,927.67,39,1.56,5,climbing,
78.78,883.93,39,1.56,5,climbing,
76.55,918.7,39,1.56,5,climbing,
55.6,924.07,39,1.56,5,climbing,
37.11,911.86,39,1.56,5,climbing,
34.99,939.02,39,1.56,5,climbing,
33.24,955.74,39,1.56,5,climbing,
31.91,969.91,39,1.56,5,climbing,
27.6,946.45,39,1.56,5,climbing,
27.37,893.25,39,1.56,5,climbing,
24.61,963.96,39,1.56,5,climbing,
23.59,919.08,39,1.56,5,climbing,
121.49,888.96,40,1.6,5,climbing,
87.77,928.05,40,1.6,5,climbing,
81.33,884.65,40,1.6,5,climbing,
77.5,918.75,40,1.6,5,climbing,
56.78,926.02,40,1.6,5,climbing,
37.2,957.06,40,1.6,5,climbing,
37.1,914.66,40,1.6,5,climbing,
34.68,942.73,40,1.6,5,climbing,
33.63,970.93,40,1.6,5,climbing,
27.43,892.89,40,1.6,5,climbing,
26.94,946.06,40,1.6,5,climbing,
24.96,962.64,40,1.6,5,climbing,
22.91,918.97,40,1.6,5,climbing,
124.66,889.02,41,1.64,5,climbing,
89.81,927.9,41,1.64,5,climbing,
82.49,884.76,41,1.64,5,climbing,
78.23,918.88,41,1.64,5,climbing,
59.98,927.85,41,1.64,5,climbing,
37.34,957.24,41,1.64,5,climbing,
36.94,916.92,41,1.64,5,climbing,
32.84,971.08,41,1.64,5,climbing,
27.35,891.12,41,1.64,5,climbing,
26.81,945.17,41,1.64,5,climbing,
25.28,962.22,41,1.64,5,climbing,
23.58,917.18,41,1.64,5,climbing,
126.69,888.76,42,1.68,5,climbing,
91.91,927.8,42,1.68,5,climbing,
83.68,884.87,42,1.68,5,climbing,
77.71,918.98,42,1.68,5,climbing,
61.89,928.97,42,1.68,5,climbing,
38.5,971.05,42,1.68,5,climbing,
37.71,957.14,42,1.68,5,climbing,
37.1,919.87,42,1.68,5,climbing,
34.45,945.88,42,1.68,5,climbing,
33.68,898.94,42,1.68,5,climbing,
32.07,908.66,42,1.68,5,climbing,
27.1,890.02,42,1.68,5,climbing,
26.2,945.31,42,1.68,5,climbing,
25.23,961.98,42,1.68,5,climbing,
24.58,915.21,42,1.68,5,climbing,
128.78,888.63,43,1.72,5,climbing,
95.76,928.15,43,1.72,5,climbing,
84.72,884.82,43,1.72,5,climbing,
76.84,919.15,43,1.72,5,climbing,
68.23,934.57,43,1.72,5,climbing,
38.8,970.67,43,1.72,5,climbing,
38.52,957.71,43,1.72,5,climbing,
37.17,922.68,43,1.72,5,climbing,
34.1,948.77,43,1.72,5,climbing,
34.09,896.75,43,1.72,5,climbing,
32.76,909.17,43,1.72,5,climbing,
26.76,888.99,43,1.72,5,climbing,
25.8,945.89,43,1.72,5,climbing,
25.52,961.28,43,1.72,5,climbing,
24.66,914.96,43,1.72,5,climbing,
132.67,888.6,44,1.76,5,climbing,
97.75,926.9,44,1.76,5,climbing,
86.67,885.02,44,1.76,5,climbing,
81.69,921.6,44,1.76,5,climbing,
67.69,932.15,44,1.76,5,climbing,
39.03,970.33,44,1.76,5,climbing,
38.97,957.31,44,1.76,5,climbing,
36.78,924.08,44,1.76,5,climbing,
34.23,895.78,44,1.76,5,climbing,
34.08,949.12,44,1.76,5,climbing,
32.94,909.93,44,1.76,5,climbing,
26.76,888.06,44,1.76,5,climbing,
25.75,946.08,44,1.76,5,climbing,
25.58,961.84,44,1.76,5,climbing,
24.99,914.85,44,1.76,5,climbing,
133.78,888.33,45,1.8,5,climbing,
99.85,926.15,45,1.8,5,climbing,
87.8,885.17,45,1.8,5,climbing,
82.76,922.47,45,1.8,5,climbing,
68.94,933.85,45,1.8,5,climbing,
40.76,957.23,45,1.8,5,climbing,
39.84,969.9,45,1.8,5,climbing,
36.79,924.24,45,1.8,5,climbing,
34.31,895.64,45,1.8,5,climbing,
34.01,950.73,45,1.8,5,climbing,
33.36,910.34,45,1.8,5,climbing,
26.77,888.05,45,1.8,5,climbing,
25.36,911.03,45,1.8,5,climbing,
25.11,947.13,45,1.8,5,climbing,
24.96,961.88,45,1.8,5,climbing,
134.75,887.95,46,1.84,5,climbing,
101.86,925.98,46,1.84,5,climbing,
89.76,885.22,46,1.84,5,climbing,
82.84,922.91,46,1.84,5,climbing,
70.8,936.17,46,1.84,5,climbing,
43.79,957.79,46,1.84,5,climbing,
39.92,969.62,46,1.84,5,climbing,
37.04,929.7,46,1.84,5,climbing,
35.51,895.72,46,1.84,5,climbing,
34.1,950.77,46,1.84,5,climbing,
26.75,888.05,46,1.84,5,climbing,
26.7,960.33,46,1.84,5,climbing,
25.43,910.99,46,1.84,5,climbing,
24.89,948.99,46,1.84,5,climbing,
137.66,888.21,47,1.88,5,climbing,
105.64,923.98,47,1.88,5,climbing,
92.73,885.59,47,1.88,5,climbing,
85.27,924.77,47,1.88,5,climbing,
75.38,943.62,47,1.88,5,climbing,
47.63,955.99,47,1.88,5,climbing,
39.98,969.71,47,1.88,5,climbing,
37.16,930.02,47,1.88,5,climbing,
36.27,895.99,47,1.88,5,climbing,
34.13,950.75,47,1.88,5,climbing,
26.78,888.06,47,1.88,5,climbing,
26.08,961.01,47,1.88,5,climbing,
25.4,909.22,47,1.88,5,climbing,
24.5,949.88,47,1.88,5,climbing,
137.8,887.76,48,1.92,5,climbing,
106.93,923.75,48,1.92,5,climbing,
94.69,885.63,48,1.92,5,climbing,
84.63,924.94,48,1.92,5,climbing,
73.59,941.05,48,1.92,5,climbing,
48.89,956.19,48,1.92,5,climbing,
40.02,969.81,48,1.92,5,climbing,
37.65,930.92,48,1.92,5,climbing,
37.21,897.16,48,1.92,5,climbing,
34.06,949.31,48,1.92,5,climbing,
26.75,887.27,48,1.92,5,climbing,
26.63,960.83,48,1.92,5,climbing,
25.97,910.0,48,1.92,5,climbing,
23.97,950.97,48,1.92,5,climbing,
139.82,886.96,49,1.96,5,climbing,
109.91,923.09,49,1.96,5,climbing,
95.83,885.79,49,1.96,5,climbing,
85.46,925.95,49,1.96,5,climbing,
73.18,943.28,49,1.96,5,climbing,
49.73,955.94,49,1.96,5,climbing,
42.39,968.5,49,1.96,5,climbing,
38.1,931.8,49,1.96,5,climbing,
37.44,898.71,49,1.96,5,climbing,
34.11,950.73,49,1.96,5,climbing,
27.0,960.4,49,1.96,5,climbing,
26.69,887.09,49,1.96,5,climbing,
26.35,909.9,49,1.96,5,climbing,
22.94,952.48,49,1.96,5,climbing,
141.69,886.13,50,2.0,5,climbing,
112.95,922.85,50,2.0,5,climbing,
100.17,886.82,50,2.0,5,climbing,
86.61,926.86,50,2.0,5,climbing,
73.93,946.11,50,2.0,5,climbing,
51.74,955.95,50,2.0,5,climbing,
42.35,968.25,50,2.0,5,climbing,
38.56,931.79,50,2.0,5,climbing,
37.41,899.03,50,2.0,5,climbing,
33.88,950.82,50,2.0,5,climbing,
31.68,959.34,50,2.0,5,climbing,
27.86,931.0,50,2.0,5,climbing,
26.83,886.07,50,2.0,5,climbing,
26.55,909.2,50,2.0,5,climbing,
22.97,952.55,50,2.0,5,climbing,
141.89,886.0,51,2.04,5,climbing,
114.93,922.15,51,2.04,5,climbing,
99.86,886.78,51,2.04,5,climbing,
87.63,927.73,51,2.04,5,climbing,
74.49,951.88,51,2.04,5,climbing,
55.62,954.04,51,2.04,5,climbing,
42.6,968.1,51,2.04,5,climbing,
38.06,931.12,51,2.04,5,climbing,
36.8,901.83,51,2.04,5,climbing,
35.52,918.65,51,2.04,5,climbing,
33.58,951.52,51,2.04,5,climbing,
31.86,959.78,51,2.04,5,climbing,
27.66,931.05,51,2.04,5,climbing,
27.46,886.99,51,2.04,5,climbing,
27.23,908.86,51,2.04,5,climbing,
23.03,952.52,51,2.04,5,climbing,
142.73,885.8,52,2.08,5,climbing,
116.94,922.04,52,2.08,5,climbing,
103.67,887.07,52,2.08,5,climbing,
88.67,928.7,52,2.08,5,climbing,
74.87,949.98,52,2.08,5,climbing,
56.06,954.08,52,2.08,5,climbing,
41.8,968.16,52,2.08,5,climbing,
37.47,959.75,52,2.08,5,climbing,
37.32,933.86,52,2.08,5,climbing,
36.85,903.99,52,2.08,5,climbing,
35.49,919.26,52,2.08,5,climbing,
32.72,952.43,52,2.08,5,climbing,
28.56,932.93,52,2.08,5,climbing,
27.54,907.95,52,2.08,5,climbing,
27.52,886.04,52,2.08,5,climbing,
23.61,951.93,52,2.08,5,climbing,
144.65,885.22,53,2.12,5,climbing,
120.77,921.68,53,2.12,5,climbing,
105.7,886.61,53,2.12,5,climbing,
86.8,927.2,53,2.12,5,climbing,
75.01,950.07,53,2.12,5,climbing,
59.8,953.02,53,2.12,5,climbing,
41.75,967.97,53,2.12,5,climbing,
38.76,960.17,53,2.12,5,climbing,
36.84,933.93,53,2.12,5,climbing,
36.09,919.09,53,2.12,5,climbing,
32.49,953.72,53,2.12,5,climbing,
28.79,933.84,53,2.12,5,climbing,
28.54,907.04,53,2.12,5,climbing,
27.71,885.78,53,2.12,5,climbing,
23.51,952.68,53,2.12,5,climbing,
145.41,884.84,54,2.16,5,climbing,
122.78,920.91,54,2.16,5,climbing,
107.65,885.87,54,2.16,5,climbing,
87.62,929.02,54,2.16,5,climbing,
75.98,951.11,54,2.16,5,climbing,
61.77,950.15,54,2.16,5,climbing,
41.76,967.91,54,2.16,5,climbing,
36.99,910.87,54,2.16,5,climbing,
36.62,934.86,54,2.16,5,climbing,
29.0,906.08,54,2.16,5,climbing,
28.13,883.97,54,2.16,5,climbing,
23.44,952.87,54,2.16,5,climbing,
145.54,884.62,55,2.2,5,climbing,
124.83,921.15,55,2.2,5,climbing,
107.93,885.81,55,2.2,5,climbing,
88.64,930.87,55,2.2,5,climbing,
77.54,954.03,55,2.2,5,climbing,
64.62,950.04,55,2.2,5,climbing,
39.76,961.0,55,2.2,5,climbing,
36.89,912.99,55,2.2,5,climbing,
36.43,935.87,55,2.2,5,climbing,
31.38,956.17,55,2.2,5,climbing,
29.15,905.2,55,2.2,5,climbing,
28.49,883.29,55,2.2,5,climbing,
23.23,952.86,55,2.2,5,climbing,
145.68,884.18,56,2.24,5,climbing,
127.78,921.05,56,2.24,5,climbing,
112.64,885.28,56,2.24,5,climbing,
89.58,932.86,56,2.24,5,climbing,
77.69,955.11,56,2.24,5,climbing,
66.56,949.87,56,2.24,5,climbing,
39.76,960.92,56,2.24,5,climbing,
37.06,911.98,56,2.24,5,climbing,
35.92,937.1,56,2.24,5,climbing,
31.15,957.56,56,2.24,5,climbing,
29.59,904.91,56,2.24,5,climbing,
28.92,883.27,56,2.24,5,climbing,
23.12,952.9,56,2.24,5,climbing,
146.29,884.47,57,2.28,5,climbing,
130.7,920.19,57,2.28,5,climbing,
113.79,885.74,57,2.28,5,climbing,
89.64,933.72,57,2.28,5,climbing,
