y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,particle,track_completeness,vial
450.923196854825,1159.5227855946337,485,140660,0.298,36.31,485,0.0,134,5.36,True,110,0.8896551724137931,6.0
593.763196854825,758.5627855946335,639,140660,0.287,64.76,639,0.0,134,5.36,True,111,0.8206896551724138,4.0
445.943196854825,1149.6427855946336,694,140660,0.415,48.0,694,0.0,134,5.36,True,114,0.896551724137931,6.0
534.033196854825,710.3627855946335,712,140660,0.266,50.03,712,0.0,134,5.36,True,115,0.8482758620689655,4.0
373.113196854825,1161.5627855946336,666,140660,0.287,42.16,666,0.0,134,5.36,True,117,0.903448275862069,6.0
431.98319685482494,706.8727855946335,608,140660,0.292,39.62,608,0.0,134,5.36,True,119,0.8413793103448276,4.0
364.943196854825,1088.3827855946336,549,140660,0.347,43.68,549,0.0,134,5.36,True,120,0.8620689655172413,6.0
428.873196854825,1109.4527855946335,601,140660,0.34,42.92,601,0.0,134,5.36,True,122,0.7655172413793103,6.0
416.97319685482495,203.87278559463348,631,140660,0.254,41.9,631,0.0,134,5.36,True,124,0.8689655172413793,1.0
581.7231968548249,892.5127855946334,584,140660,0.304,46.98,584,0.0,134,5.36,True,126,0.8,5.0
581.8331968548249,939.6827855946335,718,140660,0.311,44.95,718,0.0,134,5.36,True,127,0.8206896551724138,5.0
608.2331968548249,1145.5027855946337,292,140660,0.386,21.33,292,0.0,134,5.36,False,135,0.6896551724137931,0.0
420.96319685482496,977.6227855946335,640,140660,0.406,49.27,640,0.0,134,5.36,True,139,0.7655172413793103,5.0
487.98319685482494,408.7227855946335,595,140660,0.35,45.71,595,0.0,134,5.36,True,144,0.7172413793103448,2.0
606.9731968548249,564.9427855946335,396,140660,0.126,34.54,396,0.0,134,5.36,True,145,0.6758620689655173,3.0
600.8531968548249,767.6727855946335,621,140660,0.462,50.03,621,0.0,134,5.36,True,147,0.6827586206896552,4.0
430.133196854825,738.7227855946335,669,140660,0.473,51.55,669,0.0,134,5.36,True,153,0.6482758620689655,4.0
582.8431968548249,1121.5727855946336,769,140660,0.544,60.19,769,0.0,134,5.36,True,154,0.6689655172413793,6.0
397.28319685482495,1172.5327855946337,525,140660,0.285,40.38,525,0.0,134,5.36,True,155,0.6413793103448275,6.0
552.9631968548249,1145.6327855946336,651,140660,0.31,44.69,651,0.0,134,5.36,True,156,0.6896551724137931,6.0
592.893196854825,727.6927855946335,707,140660,0.247,48.5,707,0.0,134,5.36,True,163,0.5793103448275863,4.0
596.3331968548249,434.4027855946335,271,140660,0.335,21.33,271,0.0,134,5.36,False,166,0.5517241379310345,0.0
592.8031968548249,958.6827855946335,648,140660,0.346,54.6,648,0.0,134,5.36,True,173,0.5586206896551724,5.0
492.04319685482494,530.0527855946335,587,140660,0.25,43.42,587,0.0,134,5.36,True,174,0.5517241379310345,3.0
578.033196854825,167.03278559463348,457,140660,0.333,38.85,457,0.0,134,5.36,True,176,0.5310344827586206,1.0
599.243196854825,367.2627855946335,467,140660,0.31,36.82,467,0.0,134,5.36,True,180,0.503448275862069,2.0
581.023196854825,565.5027855946335,620,140660,0.293,38.6,620,0.0,134,5.36,True,181,0.4827586206896552,3.0
605.7131968548249,1136.5427855946336,517,140660,0.339,36.31,517,0.0,134,5.36,True,182,0.3793103448275862,6.0
448.933196854825,1103.6027855946336,599,140660,0.333,40.38,599,0.0,134,5.36,True,185,0.4413793103448276,6.0
603.8231968548249,970.7327855946335,474,140660,0.396,43.42,474,0.0,134,5.36,True,187,0.3724137931034483,5.0
470.65319685482496,580.7627855946334,664,140660,0.424,51.04,664,0.0,134,5.36,True,188,0.43448275862068964,3.0
604.5831968548249,239.6727855946335,193,140660,0.54,17.01,193,0.0,134,5.36,False,190,0.41379310344827586,0.0
414.07319685482497,709.3527855946335,690,140660,0.315,45.96,690,0.0,134,5.36,True,191,0.41379310344827586,4.0
584.163196854825,614.3627855946335,459,140660,0.308,38.85,459,0.0,134,5.36,True,196,0.4,3.0
591.783196854825,1116.5027855946337,778,140660,0.512,57.9,778,0.0,134,5.36,True,198,0.38620689655172413,6.0
556.503196854825,1069.3127855946336,547,140660,0.141,41.9,547,0.0,134,5.36,True,199,0.31724137931034485,6.0
600.003196854825,1148.4027855946335,638,140660,0.502,51.04,638,0.0,134,5.36,True,201,0.33793103448275863,6.0
599.5931968548249,790.7127855946335,427,140660,0.37,33.01,427,0.0,134,5.36,True,202,0.36551724137931035,4.0
595.4431968548249,909.6927855946335,504,140660,0.368,38.85,504,0.0,134,5.36,True,204,0.33793103448275863,5.0
600.503196854825,398.5427855946335,128,140660,0.383,11.68,128,0.0,134,5.36,False,208,0.296551724137931,0.0
515.8431968548249,1122.3727855946336,684,140660,0.423,50.28,684,0.0,134,5.36,True,211,0.2827586206896552,6.0
595.2031968548249,931.3927855946334,507,140660,0.452,42.41,507,0.0,134,5.36,True,212,0.20689655172413793,5.0
593.9731968548249,580.5827855946335,642,140660,0.536,51.3,642,0.0,134,5.36,True,215,0.25517241379310346,3.0
399.07319685482497,794.7227855946335,526,140660,0.348,44.44,526,0.0,134,5.36,True,216,0.2413793103448276,4.0
603.3131968548249,706.9327855946335,442,140660,0.258,38.6,442,0.0,134,5.36,True,219,0.22758620689655173,4.0
603.1031968548249,727.9927855946335,265,140660,0.16,19.3,265,0.0,134,5.36,False,223,0.15862068965517243,0.0
422.243196854825,1077.6727855946335,512,140660,0.304,39.62,512,0.0,134,5.36,True,225,0.1724137931034483,6.0
609.5931968548249,957.4927855946335,135,140660,0.347,13.71,135,0.0,134,5.36,False,238,0.1310344827586207,0.0
272.91319685482495,1131.5127855946337,416,140660,0.395,28.7,416,0.0,134,5.36,True,239,0.11724137931034483,6.0
592.3331968548249,537.8527855946335,455,140660,0.323,42.16,455,0.0,134,5.36,True,240,0.11724137931034483,3.0
593.913196854825,701.5227855946334,112,140660,0.08,7.36,112,0.1,134,5.36,False,242,0.09655172413793103,0.0
601.9831968548249,532.8327855946335,137,140660,0.323,10.92,137,0.0,134,5.36,False,243,0.09655172413793103,0.0
602.1931968548249,1106.4527855946335,110,140660,0.471,9.4,110,0.0,134,5.36,False,244,0.09655172413793103,0.0
602.1931968548249,782.2227855946335,253,140660,0.308,25.9,253,0.0,134,5.36,True,245,0.0896551724137931,4.0
606.3131968548249,607.7127855946335,156,140660,0.217,14.98,156,0.0,134,5.36,False,246,0.09655172413793103,0.0
282.02819685482496,212.81163174847964,734,140660,0.312,56.56,734,0.0,135,5.4,True,0,1.0,1.0
592.268196854825,395.69163174847967,476,140660,0.503,39.78,476,0.0,135,5.4,True,1,0.9448275862068966,2.0
267.98819685482493,520.6216317484797,431,140660,0.139,35.71,431,0.0,135,5.4,True,2,0.993103448275862,3.0
355.998196854825,1087.2316317484797,485,140660,0.257,36.19,485,0.0,135,5.4,True,4,1.0,6.0
519.508196854825,1100.5416317484796,680,140660,0.508,57.04,680,0.0,135,5.4,True,5,0.8827586206896552,6.0
274.47819685482494,1108.3216317484796,709,140660,0.017,57.51,709,0.0,135,5.4,True,6,1.0,6.0
543.698196854825,1068.6816317484797,585,140660,0.207,45.29,585,0.0,135,5.4,True,11,0.9793103448275862,6.0
271.85819685482494,393.66163174847964,487,140660,0.01,44.81,487,0.0,135,5.4,True,12,1.0,2.0
447.72819685482494,587.5116317484797,688,140660,0.435,45.77,688,0.0,135,5.4,True,14,0.9793103448275862,3.0
431.7481968548249,395.4916317484797,654,140660,0.309,43.62,654,0.0,135,5.4,True,15,0.993103448275862,2.0
384.79819685482494,1106.4316317484797,599,140660,0.328,44.81,599,0.0,135,5.4,True,16,0.993103448275862,6.0
533.5781968548249,523.5016317484797,606,140660,0.26,40.74,606,0.0,135,5.4,True,19,0.9862068965517241,3.0
272.42819685482493,1149.1016317484796,395,140660,0.101,25.88,395,0.0,135,5.4,True,20,1.0,6.0
565.9281968548249,784.8116317484796,673,140660,0.4,49.61,673,0.0,135,5.4,True,21,0.9310344827586207,4.0
392.60819685482494,736.5716317484796,827,140660,0.328,57.51,827,0.0,135,5.4,True,22,0.993103448275862,4.0
458.63819685482497,1087.6516317484798,609,140660,0.36,44.81,609,0.0,135,5.4,True,23,0.9103448275862069,6.0
510.8781968548249,431.3616317484796,451,140660,0.295,35.95,451,0.0,135,5.4,True,26,0.9793103448275862,2.0
596.278196854825,243.43163174847965,611,140660,0.47,44.57,611,0.0,135,5.4,True,29,1.0,1.0
348.60819685482494,1102.3616317484796,608,140660,0.343,43.14,608,0.0,135,5.4,True,31,0.8896551724137931,6.0
582.948196854825,1162.2416317484797,696,140660,0.133,57.99,696,0.0,135,5.4,True,32,0.8758620689655172,6.0
458.89819685482496,959.3216317484796,581,140660,0.346,48.89,581,0.0,135,5.4,True,33,0.9793103448275862,5.0
537.8281968548249,561.2316317484797,654,140660,0.314,52.96,654,0.0,135,5.4,True,35,0.9172413793103448,3.0
506.818196854825,975.3716317484797,642,140660,0.27,45.53,642,0.0,135,5.4,True,36,0.9793103448275862,5.0
569.728196854825,428.66163174847964,603,140660,0.261,41.22,603,0.0,135,5.4,True,38,0.9724137931034482,2.0
503.83819685482496,551.3816317484797,631,140660,0.347,43.86,631,0.0,135,5.4,True,40,0.9172413793103448,3.0
576.038196854825,528.6916317484796,248,140660,0.107,26.6,248,0.0,135,5.4,True,41,0.9241379310344827,3.0
363.67819685482493,788.6016317484797,676,140660,0.358,47.21,676,0.0,135,5.4,True,45,0.9862068965517241,4.0
381.19819685482497,887.7216317484797,583,140660,0.243,41.22,583,0.0,135,5.4,True,46,1.0,5.0
446.38819685482497,1077.5316317484796,490,140660,0.368,43.62,490,0.0,135,5.4,True,48,0.903448275862069,6.0
506.9381968548249,1068.5116317484797,489,140660,0.248,37.38,489,0.0,135,5.4,True,49,0.9172413793103448,6.0
380.568196854825,762.6216317484797,572,140660,0.411,39.78,572,0.0,135,5.4,True,50,0.9448275862068966,4.0
563.6081968548249,898.6916317484796,741,140660,0.378,50.57,741,0.0,135,5.4,True,52,0.9448275862068966,5.0
422.79819685482494,798.4316317484796,624,140660,0.301,46.49,624,0.0,135,5.4,True,53,0.9586206896551724,4.0
458.53819685482495,769.2016317484796,588,140660,0.343,41.7,588,0.0,135,5.4,True,55,0.9793103448275862,4.0
595.228196854825,609.5116317484797,524,140660,0.207,40.98,524,0.0,135,5.4,True,59,0.9586206896551724,3.0
514.3681968548249,180.16163174847964,603,140660,0.258,47.93,603,0.0,135,5.4,True,61,0.993103448275862,1.0
604.518196854825,885.5716317484796,579,140660,0.367,42.42,579,0.0,135,5.4,True,62,0.9241379310344827,5.0
524.748196854825,757.4516317484796,587,140660,0.356,46.01,587,0.0,135,5.4,True,64,0.8482758620689655,4.0
284.998196854825,714.5616317484796,647,140660,0.279,50.33,647,0.0,135,5.4,True,73,0.9655172413793104,4.0
574.6281968548249,1150.5416317484796,648,140660,0.322,41.94,648,0.0,135,5.4,True,77,0.9103448275862069,6.0
541.6281968548249,1133.5016317484797,712,140660,0.306,43.14,712,0.0,135,5.4,True,88,0.9862068965517241,6.0
276.53819685482495,422.21163174847965,505,140660,0.213,44.57,505,0.0,135,5.4,True,90,0.9793103448275862,2.0
607.488196854825,902.5016317484797,587,140660,0.552,44.09,587,0.0,135,5.4,True,92,0.903448275862069,5.0
389.6881968548249,926.5316317484796,680,140660,0.359,50.33,680,0.0,135,5.4,True,94,0.9724137931034482,5.0
513.8681968548249,735.5616317484796,681,140660,0.354,56.32,681,0.0,135,5.4,True,95,0.9655172413793104,4.0
324.59819685482495,1082.5516317484796,662,140660,0.308,37.38,662,0.0,135,5.4,True,99,0.9586206896551724,6.0
594.998196854825,529.6516317484796,372,140660,0.17,38.58,372,0.0,135,5.4,True,100,0.9172413793103448,3.0
385.96819685482495,604.7916317484796,617,140660,0.251,49.37,617,0.0,135,5.4,True,101,0.9448275862068966,3.0
458.76819685482496,611.0616317484796,630,140660,0.214,43.86,630,0.0,135,5.4,True,102,0.9379310344827586,3.0
443.758196854825,1164.6716317484797,593,140660,0.234,39.3,593,0.0,135,5.4,True,110,0.8896551724137931,6.0
593.978196854825,758.7016317484796,680,140660,0.202,59.19,680,0.0,135,5.4,True,111,0.8206896551724138,4.0
446.59819685482495,1149.5916317484796,694,140660,0.429,46.01,694,0.0,135,5.4,True,114,0.896551724137931,6.0
534.6781968548249,710.2916317484796,707,140660,0.265,49.85,707,0.0,135,5.4,True,115,0.8482758620689655,4.0
373.51819685482496,1161.3816317484795,617,140660,0.287,40.02,617,0.0,135,5.4,True,117,0.903448275862069,6.0
430.65819685482495,707.0816317484796,574,140660,0.273,38.34,574,0.0,135,5.4,True,119,0.8413793103448276,4.0
364.628196854825,1087.5116317484797,480,140660,0.354,40.26,480,0.0,135,5.4,True,120,0.8620689655172413,6.0
424.98819685482493,1111.1916317484797,497,140660,0.294,41.7,497,0.0,135,5.4,True,122,0.7655172413793103,6.0
412.818196854825,205.23163174847966,564,140660,0.277,39.54,564,0.0,135,5.4,True,124,0.8689655172413793,1.0
582.3681968548249,892.4416317484796,589,140660,0.302,47.45,589,0.0,135,5.4,True,126,0.8,5.0
581.728196854825,939.3616317484797,733,140660,0.322,46.25,733,0.0,135,5.4,True,127,0.8206896551724138,5.0
608.788196854825,1146.4816317484797,277,140660,0.475,19.89,277,0.0,135,5.4,False,135,0.6896551724137931,0.0
420.54819685482494,977.3116317484796,597,140660,0.324,43.62,597,0.0,135,5.4,True,139,0.7655172413793103,5.0
485.77819685482496,409.27163174847965,579,140660,0.309,43.38,579,0.0,135,5.4,True,144,0.7172413793103448,2.0
607.5981968548249,565.0316317484796,375,140660,0.131,34.51,375,0.0,135,5.4,True,145,0.6758620689655173,3.0
601.508196854825,767.6216317484797,629,140660,0.464,51.28,629,0.0,135,5.4,True,147,0.6827586206896552,4.0
430.52819685482496,738.3616317484797,662,140660,0.456,52.48,662,0.0,135,5.4,True,153,0.6482758620689655,4.0
583.6181968548249,1122.5316317484796,766,140660,0.56,61.11,766,0.0,135,5.4,True,154,0.6689655172413793,6.0
397.58819685482496,1172.8016317484796,623,140660,0.311,42.9,623,0.0,135,5.4,True,155,0.6413793103448275,6.0
549.768196854825,1146.3616317484796,597,140660,0.327,44.33,597,0.0,135,5.4,True,156,0.6896551724137931,6.0
593.638196854825,727.6516317484796,746,140660,0.277,46.97,746,0.0,135,5.4,True,163,0.5793103448275863,4.0
597.538196854825,433.33163174847965,327,140660,0.372,22.53,327,0.0,135,5.4,False,166,0.5517241379310345,0.0
593.408196854825,958.6716317484796,636,140660,0.349,53.68,636,0.0,135,5.4,True,173,0.5586206896551724,5.0
491.73819685482493,529.5316317484796,665,140660,0.306,43.38,665,0.0,135,5.4,True,174,0.5517241379310345,3.0
578.708196854825,166.99163174847965,453,140660,0.328,39.3,453,0.0,135,5.4,True,176,0.5310344827586206,1.0
599.738196854825,366.51163174847966,459,140660,0.189,38.1,459,0.0,135,5.4,True,180,0.503448275862069,2.0
584.528196854825,566.5616317484796,627,140660,0.333,39.78,627,0.0,135,5.4,True,181,0.4827586206896552,3.0
606.198196854825,1134.5816317484796,598,140660,0.364,43.62,598,0.0,135,5.4,True,182,0.3793103448275862,6.0
449.54819685482494,1103.2916317484796,570,140660,0.28,40.02,570,0.0,135,5.4,True,185,0.4413793103448276,6.0
604.3281968548249,971.3516317484797,501,140660,0.342,42.42,501,0.0,135,5.4,True,187,0.3724137931034483,5.0
471.3781968548249,580.5316317484796,705,140660,0.446,52.24,705,0.0,135,5.4,True,188,0.43448275862068964,3.0
604.738196854825,241.51163174847966,187,140660,0.571,15.82,187,0.0,135,5.4,False,190,0.41379310344827586,0.0
414.36819685482493,710.2716317484796,682,140660,0.348,45.29,682,0.0,135,5.4,True,191,0.41379310344827586,4.0
584.9181968548249,614.4516317484796,472,140660,0.274,39.54,472,0.0,135,5.4,True,196,0.4,3.0
592.528196854825,1117.2216317484797,706,140660,0.504,56.32,706,0.0,135,5.4,True,198,0.38620689655172413,6.0
559.3781968548249,1070.0516317484796,568,140660,0.173,42.9,568,0.0,135,5.4,True,199,0.31724137931034485,6.0
600.768196854825,1149.5216317484796,638,140660,0.508,47.21,638,0.0,135,5.4,True,201,0.33793103448275863,6.0
600.458196854825,792.1616317484796,406,140660,0.378,34.75,406,0.0,135,5.4,True,202,0.36551724137931035,4.0
595.948196854825,906.7016317484796,525,140660,0.446,40.26,525,0.0,135,5.4,True,204,0.33793103448275863,5.0
451.41819685482494,1159.7616317484797,467,140660,0.243,33.07,467,0.0,135,5.4,True,207,0.2689655172413793,6.0
601.3681968548249,398.48163174847963,124,140660,0.47,11.5,124,0.0,135,5.4,False,208,0.296551724137931,0.0
515.788196854825,1118.5116317484797,738,140660,0.465,52.96,738,0.0,135,5.4,True,211,0.2827586206896552,6.0
596.5881968548249,932.4716317484797,400,140660,0.532,31.87,400,0.0,135,5.4,True,212,0.20689655172413793,5.0
594.6081968548249,582.4316317484796,646,140660,0.538,51.28,646,0.0,135,5.4,True,215,0.25517241379310346,3.0
397.65819685482495,794.8516317484797,545,140660,0.341,42.66,545,0.0,135,5.4,True,216,0.2413793103448276,4.0
604.1881968548249,707.7616317484797,461,140660,0.228,39.78,461,0.0,135,5.4,True,219,0.22758620689655173,4.0
603.6681968548249,727.5716317484796,293,140660,0.149,20.61,293,0.0,135,5.4,False,223,0.15862068965517243,0.0
421.7481968548249,1077.5116317484797,530,140660,0.334,38.58,530,0.0,135,5.4,True,225,0.1724137931034483,6.0
610.4381968548249,957.4616317484797,147,140660,0.44,15.34,147,0.0,135,5.4,False,238,0.1310344827586207,0.0
273.51819685482496,1132.5516317484796,524,140660,0.339,38.58,524,0.0,135,5.4,True,239,0.11724137931034483,6.0
593.018196854825,537.8016317484796,437,140660,0.331,39.78,437,0.0,135,5.4,True,240,0.11724137931034483,3.0
594.658196854825,701.3416317484797,118,140660,0.066,7.19,118,0.0,135,5.4,False,242,0.09655172413793103,0.0
602.5981968548249,532.6516317484796,138,140660,0.371,11.02,138,0.0,135,5.4,False,243,0.09655172413793103,0.0
602.788196854825,1105.5516317484796,114,140660,0.49,9.35,114,0.0,135,5.4,False,244,0.09655172413793103,0.0
602.8081968548249,782.2816317484796,271,140660,0.305,25.4,271,0.0,135,5.4,True,245,0.0896551724137931,4.0
606.8481968548249,607.5916317484797,173,140660,0.198,16.54,173,0.0,135,5.4,False,246,0.09655172413793103,0.0
389.8081968548249,887.0916317484797,501,140660,0.156,39.06,501,0.0,135,5.4,True,247,0.07586206896551724,5.0
282.4924825691107,211.72248889133678,778,140660,0.363,53.41,778,0.0,136,5.44,True,0,1.0,1.0
592.8524825691106,395.8824888913368,485,140660,0.506,39.87,485,0.0,136,5.44,True,1,0.9448275862068966,2.0
268.44248256911067,520.8324888913368,425,140660,0.071,34.32,425,0.0,136,5.44,True,2,0.993103448275862,3.0
354.70248256911066,1088.4224888913368,476,140660,0.27,38.91,476,0.0,136,5.44,True,4,1.0,6.0
519.8524825691106,1099.5024888913367,696,140660,0.435,54.13,696,0.0,136,5.44,True,5,0.8827586206896552,6.0
275.21248256911065,1108.8924888913368,746,140660,0.05,59.21,746,0.0,136,5.44,True,6,1.0,6.0
544.5024825691106,1068.2824888913367,526,140660,0.234,43.26,526,0.0,136,5.44,True,11,0.9793103448275862,6.0
272.34248256911064,394.0824888913368,470,140660,0.087,41.81,470,0.0,136,5.44,True,12,1.0,2.0
447.2324825691107,588.8224888913368,661,140660,0.4,47.61,661,0.0,136,5.44,True,14,0.9793103448275862,3.0
430.2324825691107,393.6724888913368,651,140660,0.332,43.5,651,0.0,136,5.44,True,15,0.993103448275862,2.0
385.1724825691107,1106.572488891337,612,140660,0.345,43.5,612,0.0,136,5.44,True,16,0.993103448275862,6.0
535.2324825691106,523.7924888913368,615,140660,0.261,39.87,615,0.0,136,5.44,True,19,0.9862068965517241,3.0
272.20248256911066,1148.0124888913367,369,140660,0.17,24.65,369,0.0,136,5.44,True,20,1.0,6.0
566.3024825691107,784.9124888913368,683,140660,0.416,48.09,683,0.0,136,5.44,True,21,0.9310344827586207,4.0
388.4224825691107,736.0724888913368,703,140660,0.279,56.79,703,0.0,136,5.44,True,22,0.993103448275862,4.0
457.08248256911065,1081.7224888913368,567,140660,0.393,44.95,567,0.0,136,5.44,True,23,0.9103448275862069,6.0
509.3624825691107,431.7424888913368,471,140660,0.323,36.73,471,0.0,136,5.44,True,26,0.9793103448275862,2.0
596.8424825691106,243.61248889133677,627,140660,0.462,44.95,627,0.0,136,5.44,True,29,1.0,1.0
347.22248256911064,1104.6324888913368,611,140660,0.337,45.67,611,0.0,136,5.44,True,31,0.8896551724137931,6.0
583.5524825691107,1162.4124888913368,711,140660,0.105,58.0,711,0.0,136,5.44,True,32,0.8758620689655172,6.0
459.13248256911066,959.5324888913368,664,140660,0.38,49.3,664,0.0,136,5.44,True,33,0.9793103448275862,5.0
